hh_Theta=13,hh_Theta=20,hh_Theta=27,hh_Theta=34,hh_Theta=41,hh_Theta=48,hh_Theta=55,hh_Theta=61,hh_Theta=70,h0_Theta=13,h0_Theta=20,h0_Theta=27,h0_Theta=34,h0_Theta=41,h0_Theta=48,h0_Theta=55,h0_Theta=62,h0_Theta=69,h0_Theta=76,EnergyLoss (meV),,
0.164927,0.114806,0.0697041,0.0619524,0.0501564,0.0430029,0.0395375,0.0277026,0.0359813,0.141936,0.107171,0.0965182,0.0617444,0.0524204,0.0507195,0.0431189,0.0257654,0.0396529,0.0342421,3051.2,,
0.174334,0.119969,0.0678624,0.0583034,0.049547,0.0455938,0.04345,0.0315691,0.031434,0.135064,0.109277,0.0842921,0.064572,0.0542583,0.0521696,0.0390035,0.0291096,0.0410581,0.0347351,3060.85,,
0.165651,0.122071,0.0686724,0.0597716,0.0454014,0.0492177,0.0436783,0.0312093,0.0279186,0.130903,0.101604,0.0746306,0.063781,0.0491521,0.0489267,0.0384411,0.0291717,0.0437914,0.0373807,3070.5,,
0.167193,0.113439,0.0734854,0.0553999,0.0426106,0.0468561,0.0422627,0.0329457,0.0321433,0.133333,0.0966125,0.0811858,0.0541761,0.0475895,0.0471628,0.0424004,0.0278044,0.0453044,0.0360974,3080.15,,
0.165155,0.113593,0.0751239,0.0566311,0.0463242,0.045597,0.0403281,0.0313129,0.0378804,0.142006,0.0951706,0.0771141,0.0544573,0.0537099,0.0474202,0.0420643,0.0306236,0.0403738,0.0375835,3089.8,,
0.163663,0.114576,0.0637928,0.0600096,0.0526844,0.0444796,0.0420621,0.0331694,0.0342375,0.14154,0.0923981,0.0681348,0.0577414,0.0521287,0.0495966,0.0287456,0.0265164,0.0394448,0.0330007,3099.45,,
0.162509,0.110424,0.0715746,0.0580842,0.0450305,0.0437592,0.0429451,0.0352613,0.028951,0.148207,0.0967756,0.0721598,0.0626678,0.0518796,0.0460172,0.0310929,0.024594,0.0441446,0.0378966,3109.1,,
0.158641,0.111542,0.0736138,0.0603834,0.0397572,0.0478111,0.0412141,0.0325427,0.0288567,0.142197,0.0928367,0.0812955,0.0624215,0.0566412,0.0444368,0.0417504,0.021081,0.0431368,0.0382377,3118.75,,
0.15357,0.108582,0.0719996,0.0629239,0.03671,0.0467371,0.0388088,0.0298508,0.0304112,0.134387,0.0902065,0.0837265,0.0562405,0.0568791,0.0445711,0.0326146,0.0303303,0.0404962,0.0339,3128.4,,
0.145509,0.116434,0.0768298,0.0613492,0.0444668,0.0481205,0.0423986,0.0278623,0.0312101,0.12817,0.0970509,0.0810746,0.0512114,0.0498223,0.0460408,0.0351068,0.030543,0.0393292,0.0312052,3138.05,,
0.140868,0.110703,0.081765,0.0554789,0.0493881,0.0427764,0.0388534,0.0340943,0.0287049,0.12875,0.10684,0.0815604,0.0549994,0.0453801,0.0435344,0.0316632,0.0327965,0.0393413,0.0297939,3147.7,,
0.138961,0.113952,0.0753676,0.0550987,0.0502384,0.0399411,0.0359045,0.0329433,0.0336365,0.132412,0.10575,0.0759282,0.0597115,0.0485349,0.0473863,0.0271602,0.0285821,0.0377519,0.0344923,3157.35,,
0.1541,0.108369,0.0666445,0.0594854,0.04917,0.0448104,0.0342439,0.0274873,0.0349132,0.126934,0.0960015,0.0702766,0.0630243,0.0525569,0.0442132,0.0401972,0.0291439,0.0366704,0.0324853,3167,,
0.148987,0.103261,0.0698979,0.0593871,0.0440623,0.0402303,0.0403454,0.0278566,0.0306153,0.133905,0.0921617,0.0799541,0.0631442,0.0529981,0.0424758,0.0361488,0.0283475,0.0364186,0.0337526,3176.65,,
0.138946,0.104232,0.0695028,0.0578133,0.0427336,0.0436004,0.0409296,0.0282064,0.0268923,0.135569,0.0923786,0.0704348,0.0595395,0.0497855,0.0466492,0.0350709,0.0282596,0.0380465,0.0338201,3186.3,,
0.138956,0.105158,0.0622778,0.0535107,0.0419892,0.0424513,0.0355775,0.028578,0.0295159,0.13191,0.0894808,0.0661358,0.0557838,0.0455424,0.0403032,0.0376444,0.0279362,0.0354643,0.0306945,3195.95,,
0.146737,0.100367,0.0707791,0.0595732,0.0455041,0.0427646,0.0336266,0.0344517,0.0270284,0.12261,0.0943783,0.072033,0.0552676,0.0448376,0.0331295,0.0366965,0.0249515,0.0339133,0.0266443,3205.6,,
0.139441,0.0971392,0.0757793,0.0532162,0.0423864,0.0398469,0.0358379,0.0315143,0.0253539,0.120886,0.0927337,0.0698906,0.0495003,0.0419659,0.0354229,0.033401,0.0348846,0.0351222,0.02989,3215.25,,
0.141647,0.0967927,0.06755,0.0525654,0.0426023,0.0354418,0.0340195,0.0286694,0.0264011,0.131553,0.0868094,0.0740382,0.0497206,0.0458389,0.0401844,0.0351736,0.0297517,0.0376487,0.0318797,3224.9,,
0.148209,0.0929783,0.0661439,0.0491288,0.047693,0.0414705,0.0356983,0.0327601,0.0282139,0.125303,0.0873797,0.0672436,0.0503392,0.0476614,0.0448935,0.033958,0.0226406,0.0382241,0.0278858,3234.55,,
0.144288,0.0965968,0.0581882,0.0476409,0.042839,0.038983,0.035932,0.0313203,0.0302326,0.112544,0.0873548,0.0702449,0.0484768,0.0425808,0.0476025,0.0308925,0.0269808,0.0353909,0.031765,3244.2,,
0.130072,0.0936309,0.0609769,0.0473109,0.039781,0.039041,0.0378645,0.0303534,0.0315352,0.114009,0.0860915,0.0665403,0.0534948,0.0447102,0.0465467,0.0338988,0.02876,0.0341042,0.0293741,3253.85,,
0.130504,0.0987996,0.0597932,0.0455865,0.0370916,0.0407973,0.0373315,0.0236154,0.0304449,0.112059,0.0886828,0.0657699,0.0496979,0.0504335,0.0434337,0.0280761,0.0244586,0.0362702,0.0287576,3263.5,,
0.136198,0.0912745,0.0575789,0.0447354,0.0347762,0.041613,0.0392391,0.0308797,0.0273288,0.119067,0.0885036,0.0592853,0.0494626,0.0468962,0.0402515,0.028551,0.0215677,0.0368963,0.0275037,3273.15,,
0.145579,0.0941696,0.0558593,0.0466068,0.0378923,0.0371598,0.0367488,0.033308,0.0269104,0.12274,0.0897024,0.0512713,0.0519686,0.0388325,0.0400015,0.0328618,0.0210723,0.0303245,0.0251397,3282.8,,
0.131774,0.0966505,0.0620428,0.0436005,0.0414642,0.0388243,0.0330476,0.0283848,0.0269995,0.118297,0.0928438,0.0543249,0.0504939,0.0379586,0.0360281,0.0309171,0.0230961,0.029181,0.0304271,3292.45,,
0.132125,0.0937609,0.0586974,0.0489735,0.0422362,0.0377688,0.0344787,0.0349122,0.0263384,0.11619,0.0899098,0.0586807,0.0517853,0.0405792,0.0377884,0.0333232,0.0251996,0.0352967,0.0296637,3302.1,,
0.138734,0.0988802,0.0569994,0.0468841,0.0455317,0.0438752,0.0351535,0.0329634,0.0286596,0.11782,0.0816335,0.0584102,0.0491419,0.0437226,0.037605,0.0288416,0.0237232,0.0352376,0.0328406,3311.75,,
0.140236,0.0878535,0.054039,0.0441701,0.0456347,0.0313218,0.0366237,0.0258896,0.0290197,0.115804,0.0784861,0.0663578,0.0444862,0.0457875,0.0356053,0.0296263,0.0204008,0.0312118,0.028981,3321.4,,
0.13412,0.0858498,0.0568865,0.0462252,0.0388344,0.0354152,0.0339832,0.0232108,0.0278436,0.121138,0.0809392,0.0611896,0.0426478,0.0472087,0.0336059,0.0321924,0.0265834,0.0291715,0.0289539,3331.05,,
0.134385,0.0847077,0.0582256,0.0444263,0.0387999,0.0343591,0.0279865,0.0248665,0.0309448,0.113146,0.0819065,0.0550846,0.0436408,0.0372435,0.0357598,0.0353534,0.0239851,0.0313523,0.0308747,3340.7,,
0.127315,0.0819933,0.0549114,0.0385212,0.033446,0.0363561,0.027965,0.0268264,0.0268431,0.0983421,0.0844791,0.0600733,0.0481869,0.0370708,0.0365311,0.031303,0.0262632,0.0330948,0.0303996,3350.35,,
0.12328,0.0818235,0.0536336,0.0479673,0.0348312,0.0382484,0.0275659,0.0269542,0.0276493,0.100929,0.0818012,0.0549979,0.0481166,0.0379654,0.0360889,0.0252107,0.0220054,0.0336238,0.0296892,3360,,
0.127843,0.0884028,0.0568815,0.0464495,0.0350995,0.0376402,0.0289136,0.0251253,0.0301011,0.102164,0.0830075,0.0536378,0.0479318,0.038405,0.0352675,0.0290162,0.0196728,0.0311499,0.0251945,3369.65,,
0.123734,0.0852787,0.0586854,0.042312,0.036201,0.0348587,0.035576,0.0251331,0.0266569,0.0966732,0.0878066,0.0607178,0.0473184,0.0405429,0.0351886,0.0232631,0.0223276,0.0257038,0.0270862,3379.3,,
0.127107,0.0869809,0.0583405,0.0479549,0.0354688,0.0358313,0.0361801,0.0219559,0.0265782,0.0867298,0.0897912,0.064965,0.0479405,0.0404977,0.0345993,0.0291775,0.0237662,0.0226896,0.0239735,3388.95,,
0.121965,0.0888288,0.0596862,0.0434566,0.0360301,0.030226,0.0301199,0.0271292,0.0290605,0.0882182,0.0806824,0.0602507,0.0448162,0.0390665,0.0364936,0.0272029,0.0235416,0.0265741,0.0243237,3398.6,,
0.112517,0.0811396,0.0566905,0.0447407,0.0383095,0.036166,0.0287244,0.023438,0.0294678,0.0997321,0.0710227,0.0536034,0.0401963,0.0328997,0.0315508,0.0255004,0.0256664,0.0290196,0.0244618,3408.25,,
0.117183,0.0725399,0.0558781,0.0452193,0.0342069,0.0310566,0.0308088,0.0258673,0.0286415,0.109429,0.0713204,0.0496818,0.0385747,0.0400263,0.0311543,0.0242057,0.0275919,0.0287277,0.0297106,3417.9,,
0.126362,0.0790631,0.057371,0.0442176,0.0335022,0.0295618,0.0303858,0.0277879,0.0298252,0.105104,0.0714307,0.0517839,0.0429858,0.0423472,0.0312711,0.0222291,0.02062,0.0307499,0.0290584,3427.55,,
0.124993,0.0883639,0.0483325,0.0432351,0.0351956,0.0322148,0.0285053,0.0275548,0.0310511,0.104176,0.0676425,0.0506946,0.0408727,0.0441384,0.0347755,0.0251607,0.0212364,0.0305642,0.0244942,3437.2,,
0.113217,0.0820167,0.0474198,0.0429062,0.0323132,0.0325729,0.0297309,0.0282592,0.027863,0.106541,0.0692963,0.0492998,0.0416061,0.0421801,0.033207,0.0304529,0.0254044,0.0282644,0.024589,3446.85,,
0.106014,0.0812241,0.053903,0.0499365,0.0324743,0.0294412,0.0317058,0.0240921,0.0257061,0.0976149,0.0699276,0.055764,0.0430764,0.0358006,0.0320737,0.0290812,0.0225508,0.0287194,0.0258227,3456.5,,
0.112165,0.0847111,0.0494687,0.0421338,0.0381631,0.0315177,0.0369956,0.0225472,0.0239826,0.0918788,0.0764703,0.0505953,0.0415876,0.0383938,0.0332487,0.028361,0.023254,0.0281278,0.0238867,3466.15,,
0.111367,0.080681,0.0519385,0.0471684,0.0351954,0.0342991,0.0313443,0.0206207,0.0228074,0.092528,0.076134,0.0477186,0.0487062,0.0386644,0.0339661,0.0235982,0.0172672,0.024768,0.0260349,3475.8,,
0.104733,0.075957,0.0546734,0.049384,0.031868,0.0300599,0.0285783,0.020095,0.0207662,0.0972183,0.0730442,0.0476114,0.0504049,0.0361692,0.0335823,0.0223291,0.0184506,0.024511,0.0217099,3485.45,,
0.0975186,0.0803823,0.0531447,0.039409,0.0332318,0.0280767,0.0296989,0.0211422,0.0221832,0.101605,0.0718054,0.048986,0.0434937,0.0413393,0.0361509,0.0344994,0.0283004,0.0263752,0.022384,3495.1,,
0.0964516,0.0715099,0.046529,0.0407749,0.0350421,0.0308119,0.0304445,0.0215687,0.0233684,0.0940716,0.070256,0.0530006,0.0413605,0.0369802,0.0320817,0.030329,0.0257907,0.0268538,0.0218772,3504.75,,
0.097748,0.0699285,0.0435368,0.0429474,0.0325127,0.0277267,0.0304606,0.0207199,0.021913,0.0899804,0.065105,0.0496039,0.0433551,0.0329894,0.0299021,0.0199173,0.0207932,0.0256666,0.0236727,3514.4,,
0.104613,0.0685733,0.0485935,0.0375629,0.0316436,0.0306243,0.0294513,0.0231364,0.0227602,0.0974985,0.068326,0.0476759,0.0415692,0.0312031,0.0281775,0.0211266,0.0227146,0.0278945,0.0264081,3524.05,,
0.100632,0.0694508,0.0472138,0.0440117,0.0297674,0.033264,0.0267042,0.0259872,0.0249717,0.0922664,0.0723267,0.0515263,0.0375698,0.028152,0.0295075,0.0278432,0.0184822,0.030003,0.0247326,3533.7,,
0.0963219,0.0754651,0.0486646,0.0454567,0.0324857,0.0345959,0.0257138,0.0219667,0.02286,0.0907762,0.0639081,0.0539453,0.0382301,0.0344044,0.0268631,0.0265798,0.0269486,0.0281848,0.0252866,3543.35,,
0.0870687,0.0702428,0.0449731,0.0359974,0.0330481,0.0346728,0.0256819,0.0213427,0.0222195,0.0901058,0.0606824,0.0480602,0.0397543,0.0361031,0.0272577,0.0233317,0.0253722,0.0273335,0.0205181,3553,,
0.096688,0.0633281,0.0406094,0.0391498,0.0340436,0.034787,0.0260243,0.021259,0.0242222,0.0880657,0.066345,0.0480805,0.0366731,0.031483,0.0295545,0.0205205,0.0236587,0.0254745,0.0244642,3562.65,,
0.102592,0.0723828,0.0495231,0.0394521,0.0361026,0.0288031,0.0255922,0.0231817,0.0243411,0.0931681,0.0674581,0.0452454,0.0364535,0.0276547,0.0298784,0.0256365,0.0265282,0.024306,0.0244033,3572.3,,
0.102929,0.0671316,0.0538094,0.0389256,0.0326892,0.02712,0.027172,0.0219758,0.0200511,0.0922239,0.0568917,0.0490256,0.0326922,0.0269871,0.023823,0.027924,0.0216775,0.0242685,0.0227726,3581.95,,
0.0959363,0.0690183,0.0493661,0.0367873,0.029063,0.0282451,0.0260589,0.0244091,0.0174734,0.0867366,0.0573395,0.0487131,0.032265,0.0310623,0.0248228,0.0249009,0.0211236,0.0252373,0.0248806,3591.6,,
0.0931309,0.0653413,0.0458159,0.0426139,0.0321204,0.0304538,0.0269233,0.0203267,0.0199726,0.0835838,0.0597953,0.045756,0.0397697,0.0331799,0.0324764,0.0269174,0.0216017,0.0254693,0.0295557,3601.25,,
0.0946083,0.0640631,0.0482373,0.035831,0.0303492,0.0268549,0.0319805,0.0180845,0.0234625,0.0823764,0.0606592,0.0449727,0.0413217,0.0320873,0.0322504,0.022448,0.020003,0.0275271,0.0235157,3610.9,,
0.089771,0.0716431,0.0460428,0.0364763,0.0289493,0.0300688,0.0285985,0.0180843,0.0222712,0.0841893,0.0615625,0.0467341,0.0389068,0.0352499,0.0296655,0.0257869,0.0189531,0.0268887,0.0179278,3620.55,,
0.0928976,0.0674135,0.0458968,0.0393173,0.0297718,0.0303126,0.0230708,0.0228041,0.021386,0.0854428,0.064682,0.048938,0.038469,0.0333086,0.0250575,0.0284628,0.0211578,0.0244122,0.0231374,3630.2,,
0.101382,0.0670149,0.0457751,0.0407279,0.0259657,0.029483,0.0233134,0.0229751,0.0211887,0.0829675,0.06563,0.0530129,0.0392992,0.0341163,0.0268412,0.0262829,0.0187,0.0262807,0.0207446,3639.85,,
0.101685,0.0681201,0.0466427,0.0375562,0.0314582,0.0290133,0.0213975,0.0203438,0.0205299,0.0801973,0.0603744,0.0522358,0.0356961,0.0319047,0.0268083,0.0243317,0.0189035,0.0279402,0.0243608,3649.5,,
0.0937912,0.0631501,0.0509484,0.0347792,0.0334221,0.0302692,0.0233064,0.0221452,0.0228106,0.0828388,0.0638143,0.0443307,0.0374193,0.0291172,0.0246442,0.0252563,0.0197889,0.0254994,0.0241836,3659.15,,
0.0941843,0.0656337,0.0490248,0.0381182,0.0346617,0.0285499,0.023963,0.0219846,0.024081,0.082709,0.0628742,0.0485807,0.036264,0.0322055,0.0241384,0.0216173,0.0180083,0.0240118,0.0267944,3668.8,,
0.0892993,0.0581241,0.0462552,0.0382363,0.0328282,0.0305478,0.0242819,0.0210628,0.0222545,0.082104,0.0604113,0.0467944,0.0323171,0.0316013,0.0258167,0.0213581,0.0148407,0.0239917,0.0256147,3678.45,,
0.100798,0.0590801,0.0393557,0.0392931,0.0313953,0.033811,0.0215224,0.0198741,0.0201543,0.0863192,0.0545626,0.0487545,0.0319917,0.030982,0.0297125,0.0230776,0.0200014,0.0230204,0.0219167,3688.1,,
0.0924009,0.062985,0.0387997,0.0390257,0.029748,0.0283856,0.0239755,0.02355,0.0218585,0.0861031,0.0484102,0.0408161,0.0310785,0.0283769,0.0263761,0.0307667,0.0143014,0.0233234,0.0201805,3697.75,,
0.0941212,0.0627815,0.0351905,0.0384605,0.0289823,0.027978,0.0231762,0.0223434,0.0236425,0.0817152,0.0557965,0.0451012,0.032468,0.0279249,0.0245388,0.0271371,0.0147695,0.0221877,0.0210969,3707.4,,
0.0980925,0.0608631,0.0394549,0.0371795,0.0261572,0.0291876,0.0245805,0.0191189,0.0204438,0.0706999,0.0633877,0.0507518,0.0325294,0.0289504,0.0248139,0.0241763,0.0138692,0.0215,0.0240449,3717.05,,
0.0977693,0.0626578,0.0415084,0.0394984,0.0226474,0.0275062,0.0234829,0.0183675,0.0206848,0.073705,0.0642755,0.0478852,0.0297323,0.0329381,0.0292462,0.0213258,0.021582,0.0200835,0.0246501,3726.7,,
0.0886157,0.057768,0.0399843,0.0369757,0.0254874,0.025739,0.025453,0.0178714,0.0218346,0.0753254,0.0641807,0.0421807,0.0320834,0.0356229,0.0340921,0.0242307,0.0187031,0.0182758,0.0197894,3736.35,,
0.0851144,0.0586674,0.0355747,0.0367758,0.0267496,0.0261741,0.0273907,0.0211932,0.0201265,0.0832502,0.0648735,0.0421682,0.0311056,0.0295338,0.0298528,0.0194031,0.017376,0.0197494,0.0207709,3746,,
0.0835909,0.0649962,0.0376796,0.0312905,0.0292894,0.0241501,0.027807,0.0227181,0.0181169,0.0822072,0.0656239,0.0493778,0.0298172,0.0312499,0.0295999,0.020866,0.0167999,0.0234182,0.0221593,3755.65,,
0.0804475,0.0571069,0.0435859,0.0346692,0.0269215,0.0220968,0.0225886,0.0177577,0.0150749,0.0793633,0.069951,0.0481056,0.0317892,0.0352416,0.0276617,0.0256492,0.0141939,0.0240575,0.0202039,3765.3,,
0.082882,0.0621962,0.0455656,0.036938,0.0230862,0.0244985,0.0216353,0.0195844,0.0145097,0.07879,0.0646124,0.0477651,0.032787,0.0296185,0.024076,0.0219346,0.0152228,0.0247101,0.0201771,3774.95,,
0.0845873,0.0607191,0.0412647,0.0420811,0.0248423,0.0311072,0.0225492,0.0193009,0.0159214,0.073164,0.0609063,0.0456388,0.037251,0.0315854,0.0240702,0.0202728,0.0155528,0.0264407,0.0194513,3784.6,,
0.0880271,0.0624185,0.042732,0.0380377,0.0261017,0.0248259,0.0201452,0.0187958,0.0191283,0.0694723,0.058598,0.0473125,0.0385619,0.0290367,0.027443,0.0185526,0.0156652,0.026193,0.0185766,3794.25,,
0.0920018,0.0673786,0.0423207,0.0360631,0.0258068,0.0272993,0.0181718,0.0194591,0.0186914,0.0747618,0.0504379,0.0403015,0.0384301,0.0237227,0.0261456,0.0205602,0.0180884,0.0239334,0.0172046,3803.9,,
0.0877529,0.062135,0.0426655,0.0377892,0.0291928,0.0268167,0.0178831,0.023425,0.0163707,0.0754188,0.0459889,0.0443464,0.04056,0.0214204,0.0254182,0.0245277,0.0164365,0.0210721,0.0198294,3813.55,,
0.0907574,0.0627215,0.0401494,0.0324927,0.0284735,0.0224802,0.0218354,0.0203702,0.0158194,0.0712571,0.0501562,0.0426634,0.0335945,0.0232329,0.0297831,0.0236352,0.0235312,0.021219,0.0201506,3823.2,,
0.079752,0.0558531,0.0397625,0.0317087,0.0278576,0.0269871,0.0229138,0.0224671,0.0172318,0.0640552,0.0527314,0.04079,0.0289387,0.0242331,0.0277889,0.0254309,0.0203164,0.0229049,0.0183887,3832.85,,
0.0745063,0.0557682,0.0370801,0.0270311,0.0245576,0.0258345,0.024137,0.0201143,0.0202357,0.0638062,0.0565318,0.0417351,0.0312462,0.0242263,0.0260093,0.0237427,0.0206585,0.0221883,0.0181587,3842.5,,
0.0783145,0.0572743,0.0346504,0.0343562,0.0220856,0.0262854,0.0282111,0.0199454,0.0219163,0.0692117,0.0593446,0.0434799,0.0339922,0.0268464,0.0231666,0.0263769,0.019791,0.0227441,0.0209925,3852.15,,
0.0704522,0.0609029,0.0343985,0.0351211,0.0214004,0.0271534,0.0246474,0.0160663,0.0174779,0.0718036,0.0604186,0.0382639,0.0319218,0.0307678,0.0268178,0.0182878,0.0157338,0.0223659,0.0197531,3861.8,,
0.0809951,0.0541293,0.0335764,0.0311352,0.0235792,0.0240868,0.0214474,0.016964,0.0190665,0.0762344,0.0528617,0.0378778,0.032045,0.032116,0.0276615,0.0182925,0.0166078,0.0222537,0.0195818,3871.45,,
0.0954767,0.0548455,0.0322193,0.033781,0.0229624,0.0249029,0.0189974,0.016141,0.0207891,0.0729265,0.0482191,0.0398142,0.0372795,0.0289387,0.0304236,0.0223717,0.0189142,0.023459,0.0162263,3881.1,,
0.0883925,0.0558143,0.0363849,0.0369144,0.0259021,0.0283739,0.0189978,0.0173151,0.0212372,0.0655928,0.0512257,0.0369266,0.0346933,0.025403,0.0297075,0.0248214,0.0175753,0.0221317,0.01651,3890.75,,
0.083944,0.0544996,0.0385982,0.0306439,0.024618,0.0231273,0.0221525,0.0190154,0.0201228,0.0713362,0.0543475,0.0393579,0.0302675,0.0282039,0.0272906,0.0198407,0.0216043,0.0185477,0.0177748,3900.4,,
0.0767015,0.0576649,0.0355417,0.0280953,0.0227294,0.024919,0.0216498,0.0166729,0.0192877,0.0757243,0.0557086,0.0418989,0.0320491,0.0284267,0.0276415,0.017475,0.0173375,0.0179556,0.0178781,3910.05,,
0.0762516,0.0581258,0.0330945,0.0291837,0.028301,0.021227,0.0210149,0.0169544,0.0156334,0.072794,0.0517703,0.036836,0.0313109,0.0280647,0.0262894,0.0176624,0.0174004,0.0191267,0.016221,3919.7,,
0.0742104,0.0606855,0.0370928,0.0305121,0.0269221,0.0188045,0.0228827,0.0248149,0.0164319,0.0654066,0.0460164,0.0347328,0.0296151,0.0235597,0.0226606,0.0216711,0.0181648,0.0209992,0.0185769,3929.35,,
0.0734378,0.0515726,0.0384814,0.0325741,0.0293578,0.0234848,0.0232132,0.0235741,0.0177657,0.0660491,0.0486091,0.0375524,0.0314732,0.0239381,0.0219842,0.0206233,0.01613,0.0218432,0.0220948,3939,,
0.0776277,0.0524832,0.0380774,0.0295313,0.0277723,0.0217356,0.0222839,0.01773,0.0190778,0.067505,0.0503563,0.0358142,0.0316341,0.0253874,0.0204005,0.020477,0.0149301,0.0200558,0.0206022,3948.65,,
0.0741639,0.0565161,0.0454231,0.0292617,0.0242173,0.0233965,0.0234766,0.0207421,0.0168548,0.0664912,0.0525508,0.0333627,0.0295045,0.0287197,0.0199631,0.0269401,0.0160105,0.0190886,0.0177578,3958.3,,
0.0750552,0.0541958,0.0443915,0.0324991,0.0248562,0.0253133,0.0225819,0.0213409,0.015658,0.0669852,0.055327,0.0313612,0.0269583,0.0311851,0.0227742,0.0223613,0.0216801,0.020137,0.0177545,3967.95,,
0.0770646,0.061731,0.0407109,0.0345607,0.0222953,0.0234172,0.021979,0.0169272,0.0170224,0.0637027,0.0491294,0.0316637,0.0306667,0.0305965,0.0194064,0.0175391,0.019097,0.0191565,0.0198408,3977.6,,
0.0763437,0.0580358,0.0377823,0.0280005,0.0205138,0.0234364,0.0213728,0.0182326,0.0180311,0.0623382,0.0466293,0.0450402,0.0315465,0.0293995,0.0217278,0.0230411,0.017035,0.0181728,0.017114,3987.25,,
0.081012,0.0495013,0.0364482,0.0327931,0.0200329,0.0219583,0.0235158,0.0164731,0.0159317,0.0612987,0.0481551,0.0413749,0.0300009,0.0277752,0.0279642,0.0199777,0.0126957,0.019118,0.0152928,3996.9,,
0.0787897,0.0516032,0.0350341,0.0334943,0.0225288,0.0238889,0.0222207,0.014286,0.0146657,0.0630552,0.0460217,0.0342351,0.0279935,0.0272972,0.030919,0.0169975,0.0213076,0.0194995,0.0184553,4006.55,,
0.0703049,0.0560592,0.0382728,0.0309145,0.023971,0.0226346,0.0222332,0.0170323,0.0144525,0.063591,0.0397276,0.0420698,0.0293414,0.0272888,0.0263363,0.0161727,0.0142578,0.0190392,0.0196461,4016.2,,
0.0701321,0.0521162,0.036795,0.0274627,0.0221812,0.0223095,0.0216459,0.0136079,0.0131993,0.0590035,0.0387947,0.0405878,0.0320069,0.0258939,0.0243557,0.0160032,0.0185432,0.0209664,0.0201007,4025.85,,
0.0694397,0.0538852,0.0355599,0.0295752,0.0277773,0.0272543,0.0238524,0.0164133,0.0147264,0.0593768,0.0483464,0.0349172,0.0340053,0.0239851,0.0265242,0.0213944,0.0171329,0.019785,0.0172999,4035.5,,
0.0659787,0.0526409,0.029156,0.0330077,0.0250458,0.0269023,0.0210362,0.0194095,0.0193887,0.0554695,0.0495989,0.0345386,0.0352763,0.0263345,0.0253633,0.0239075,0.0172034,0.0171384,0.0189193,4045.15,,
0.0645461,0.0605658,0.0286104,0.029707,0.0208877,0.0256769,0.0192783,0.0142101,0.019839,0.0531339,0.0472216,0.0384437,0.0351628,0.0269193,0.0216565,0.0190651,0.0209761,0.0171495,0.0182031,4054.8,,
0.0709343,0.0565335,0.0333269,0.0325957,0.0218464,0.0220083,0.0177477,0.0135293,0.0176519,0.0586911,0.0459781,0.0348018,0.0294961,0.024298,0.0235484,0.0166002,0.0195281,0.0184616,0.0173064,4064.45,,
0.081119,0.0471918,0.0342373,0.0329579,0.0230536,0.0251601,0.0172905,0.0151031,0.0163779,0.0623988,0.0453703,0.0359413,0.0289946,0.0239578,0.0283498,0.0211766,0.0172039,0.0193561,0.0181082,4074.1,,
0.0818481,0.047432,0.034097,0.029126,0.0227741,0.0219419,0.0204486,0.020188,0.0157767,0.062185,0.0459421,0.0387758,0.032219,0.0236566,0.0254206,0.0185797,0.0127028,0.0194984,0.0191271,4083.75,,
0.074718,0.0481412,0.0369446,0.0274953,0.0273168,0.0231328,0.0196191,0.0188784,0.0152885,0.0672553,0.0498842,0.0440083,0.0290861,0.0225256,0.022026,0.0239491,0.0162772,0.0180938,0.0191748,4093.4,,
0.0761938,0.0461544,0.0386372,0.031586,0.0278846,0.0203505,0.0173982,0.0208708,0.0178117,0.0638811,0.0526672,0.0418181,0.0258576,0.0199834,0.0216938,0.0216998,0.0121922,0.0174943,0.0162974,4103.05,,
0.0741824,0.0502466,0.0364958,0.0358141,0.0253356,0.0202777,0.0204321,0.0205513,0.0203201,0.0600987,0.0511341,0.0385686,0.0286213,0.0253481,0.0192927,0.0206001,0.0167118,0.0172542,0.0175864,4112.7,,
0.079409,0.0488249,0.0359993,0.0293907,0.0231829,0.0191078,0.0212586,0.0202552,0.0192621,0.0613959,0.0521977,0.035112,0.0305341,0.0224616,0.0170667,0.0233593,0.0143345,0.0158981,0.0190498,4122.35,,
0.0792476,0.0498319,0.0379312,0.0270563,0.0249042,0.0225383,0.0208488,0.0203997,0.0193646,0.0616286,0.0525102,0.0371844,0.0291251,0.0251991,0.0203201,0.0155426,0.0133,0.0169016,0.0174905,4132,,
0.0799305,0.0496633,0.0374823,0.0247659,0.0205488,0.0246014,0.0190426,0.0185,0.0190584,0.0572734,0.0523799,0.0370821,0.029219,0.0302789,0.0209239,0.0171582,0.0176093,0.0173893,0.0185269,4141.65,,
0.0771382,0.0499098,0.0356281,0.0278151,0.0196028,0.0212981,0.0163784,0.0177364,0.0167199,0.05533,0.0465289,0.0324447,0.0319198,0.0280685,0.0193731,0.0172391,0.0197962,0.0183196,0.0170641,4151.3,,
0.0743626,0.0493443,0.0293269,0.0246653,0.0248998,0.022139,0.0162849,0.0134519,0.0174094,0.060743,0.0471447,0.0351583,0.0319779,0.0258022,0.0205693,0.0195922,0.0167987,0.0189417,0.0173076,4160.95,,
